drug_id,prot_id,affinity
51004351,LTK,5.522878745280337
4908365,EPHB4,5.568636235841013
3062316,EGFR(S752I759del),6.481486060122113
4908365,DDR2,7.0
51004351,CAMKK2,7.136677139879544
11984591,DMPK,5.0
25243800,TNNI3K,6.055517327849832
151194,SNRK,5.0
9933475,EPHA3,5.431798275933005
16725726,AURKC,5.0
10113978,AMPK-alpha2,5.0
5328940,CSNK1A1,6.552841968657781
10138260,INSR,5.920818753952375
3038522,ERBB4,5.0
156414,HIPK1,5.0
10427712,MAPKAPK2,5.0
447077,ZAK,6.522878745280337
5291,MRCKB,5.0
9933475,MAP4K2,6.267606240177032
9884685,AAK1,5.0
11364421,CDK11,5.0
6450551,SYK,5.0
4908365,YSK1,5.508638306165728
11984591,ARK5,7.1249387366083
10127622,TNK2,5.0
10427712,EPHA8,5.0
11364421,EGFR(G719C),6.200659450546419
156414,DCAMKL3,5.0
5287969,SRMS,5.853871964321762
9926791,INSR,5.0
11712649,STK33,5.0
42642645,BRAF,5.455931955649724
6450551,SRC,5.0
10113978,RIPK1,6.585026652029182
3038525,TAOK3,5.0
44150621,ACVRL1,5.0
25243800,SYK,5.0
25127112,ABL2,5.0
644241,GCN2(KinDom2S808G),5.0
11656518,DCAMKL2,5.0
11338033,SRPK2,5.0
11626560,TRPM6,5.0
24180719,TYRO3,5.0
11234052,SRPK2,5.0
11364421,RSK2(KinDom.1-N-terminal),5.0
4908365,TTK,7.468521082957745
25127112,ZAP70,5.0
25243800,FLT3(K663Q),5.853871964321762
16038120,SLK,7.67778070526608
153999,MEK4,6.031517051446065
11314340,FLT3(N841I),6.698970004336019
9926791,AKT2,5.0
9809715,EGFR(G719C),5.0
5291,CAMK2B,5.0
3038522,CSNK1G3,5.0
447077,VEGFR2,6.161150909262744
44259,CLK4,8.017728766960431
9926791,IRAK3,5.0
10127622,ABL1(T315I),5.0
5329102,DCAMKL3,6.958607314841775
11656518,CAMK1D,5.0
123631,YES,5.0
10127622,LRRK2(G2019S),5.0
25243800,CDC2L5,5.0
11617559,YSK1,5.0
16007391,LZK,5.0
51004351,TIE1,5.853871964321762
11626560,ERK2,5.0
51004351,TRKA,6.42021640338319
123631,CLK1,5.0
176870,ABL1(E255K),7.200659450546419
24180719,ARK5,5.0
447077,TRKB,5.0
25127112,JNK1,5.318758762624413
156414,FER,5.0
10074640,KIT(D816V),5.886056647693163
176870,TLK2,5.0
176155,ABL1p,5.0
11409972,EGFR(S752I759del),5.0
24779724,MEK2,5.0
10461815,MLK1,5.0
25127112,TTK,6.318758762624413
10113978,ERK3,5.0
5287969,TLK2,5.0
9926791,MST1R,5.0
176155,JAK2(JH1domain-catalytic),5.0
42642645,EGFR(L858RT790M),5.744727494896694
16725726,ADCK4,5.0
447077,MAP3K15,5.0
24180719,CAMK1,5.721246399047171
11717001,TAK1,5.0
16722836,TTK,6.346787486224656
11409972,FYN,7.301029995663981
11617559,ERK3,5.0
447077,CLK1,5.0
3081361,AKT3,5.0
176870,FGFR1,5.0
151194,EGFR(G719C),5.0
153999,CIT,5.853871964321762
123631,ASK1,5.0
11427553,EPHA3,6.091514981121351
5291,HIPK1,5.0
176167,EGFR(G719S),5.0
153999,EGFR(G719S),5.0
176167,RIOK3,5.0
11656518,EPHA4,5.050609993355088
9933475,RET(V804M),5.42021640338319
11984591,MRCKB,5.0
11364421,MELK,5.0
10427712,TAOK2,5.0
644241,ABL1(E255K),7.443697499232713
156414,TNNI3K,5.251811972993799
51004351,ICK,5.229147988357856
11427553,CAMKK2,6.327902142064283
11314340,SBK1,5.0
208908,ACVR2A,5.0
11656518,ABL1(F317L)p,5.0
9926791,CAMK1,5.920818753952375
9933475,SBK1,5.0
10427712,AKT1,5.0
11427553,MST2,5.0
16725726,EGFR(G719S),5.0
11409972,TEC,5.0
16007391,SRPK3,5.0
11626560,ABL2,6.337242168318426
11427553,AMPK-alpha1,6.366531544420414
176155,MLK1,5.0
6450551,EGFR(L861Q),5.0
11984591,FRK,7.167491087293763
3038522,ERK4,5.0
11626560,MAK,5.0
16722836,LRRK2(G2019S),6.0
5291,MARK3,5.0
11617559,GRK7,5.0
24779724,EPHA8,5.0
3025986,RSK4(KinDom.2-C-terminal),5.0
11984591,TLK1,6.309803919971486
25127112,MAP3K15,5.958607314841775
11626560,AMPK-alpha2,5.0
11427553,LCK,5.920818753952375
3062316,BRAF(V600E),6.2441251443275085
156422,MKK7,5.0
10461815,FLT3(D835H),6.853871964321762
6918454,CSNK1G1,5.0
10461815,MEK3,5.0
176155,SRPK3,5.0
42642645,CSNK1G3,5.0
25127112,MLK1,5.0
3038525,ACVR1,5.0
16038120,CSK,5.744727494896694
11717001,JAK2(JH1domain-catalytic),5.0
10113978,CLK2,5.0
9809715,FRK,5.568636235841013
9929127,SRPK1,5.0
24180719,TNK1,5.0
11626560,RET(V804L),5.6777807052660805
5328940,HUNK,5.301029995663981
51004351,MEK3,5.275724130399211
208908,CDK5,5.0
11409972,AURKC,6.130768280269024
3038525,MLK1,5.0
10138260,FYN,5.585026652029182
208908,ERN1,5.0
11338033,TNK2,5.0
9926054,TIE1,5.0
3062316,ASK1,5.0
3062316,FLT4,5.0
25243800,WEE1,5.0
11364421,CSNK1G3,5.619788758288394
24889392,CIT,5.0
156422,DCAMKL1,5.0
16725726,RIPK2,5.0
9809715,ERK2,5.0
5494449,MST4,5.455931955649724
16007391,MAP4K2,5.0
9926054,ABL1p,5.0
11234052,TGFBR1,5.0
11485656,MEK1,5.0
3062316,LCK,9.69897000433602
11717001,ERK5,5.0
11984591,AMPK-alpha1,6.522878745280337
6450551,CSNK2A1,5.0
3038525,CIT,5.0
6918454,ERK8,5.0
216239,RIPK4,5.0
10127622,CSNK1G3,5.0
10113978,ABL1,6.2076083105017466
123631,DAPK3,5.2441251443275085
10074640,JAK2(JH1domain-catalytic),5.0
24180719,TEC,5.0
5287969,RIOK2,5.0
11626560,TAOK2,6.045757490560675
216239,LATS1,5.0
11234052,MET(Y1235D),5.0
6918454,MAST1,5.0
16038120,AKT1,5.0
17755052,SBK1,5.0
9884685,SGK3,5.0
644241,DYRK1B,5.0
151194,JAK3(JH1domain-catalytic),5.0
10113978,DAPK2,5.0
11656518,MTOR,5.0
9929127,ACVR2B,5.0
5328940,DAPK3,5.0
644241,TAOK3,5.769551078621726
3038525,MEK2,5.0
24180719,MST2,5.0
5329102,MAP3K2,7.244125144327507
9926791,EIF2AK1,5.0
9884685,RIOK1,5.0
25243800,SgK110,5.0
25243800,EGFR(L858R),6.0
11717001,EPHB4,5.0
17755052,MST2,5.0
6918454,CAMK4,5.0
24180719,KIT(L576P),6.3979400086720375
11364421,DCAMKL2,5.0
5328940,BIKE,6.455931955649724
9809715,CDC2L1,5.0
