drug_id,prot_id,affinity
11364421,MEK6,5.0
10127622,BMX,5.0
10461815,PIP5K1C,5.0
176167,p38-beta,5.0
11485656,MET(Y1235D),5.585026652029182
11409972,p38-beta,6.366531544420414
9929127,YANK2,5.0
10138260,AURKA,5.0
25243800,CHEK2,5.537602002101044
123631,PKAC-alpha,5.0
176155,PIK3CA(C420R),5.0
176167,RSK1(KinDom.2-C-terminal),5.0
24889392,TAOK3,5.0
3062316,ERK3,5.0
10113978,SRMS,5.6020599913279625
42642645,PKAC-beta,5.0
3025986,PRKD3,6.1249387366083
11364421,SIK,5.0
3038522,MLK3,5.0
5328940,RSK1(KinDom.1-N-terminal),5.0
5328940,PLK4,5.0
10127622,HUNK,5.0
11314340,ACVR1B,5.0
123631,PYK2,5.0
5494449,PKAC-alpha,5.0
10427712,OSR1,5.6020599913279625
42642645,TXK,6.275724130399211
25243800,PCTK2,5.0
5328940,PKAC-beta,5.0
10461815,PIM1,5.0
16725726,PAK7,8.050609993355087
156414,ERK3,5.769551078621726
208908,MERTK,5.0
5328940,PDGFRB,6.698970004336019
208908,MYLK2,5.0
3025986,MARK1,5.0
151194,AURKA,5.0
42642645,BMPR1B,5.0
11364421,EPHA8,5.0
151194,GCN2(KinDom2S808G),5.0
208908,CSNK2A2,5.0
42642645,DRAK2,5.0
11314340,MLCK,6.3979400086720375
151194,PKNB(Mtuberculosis),5.0
11409972,WEE2,5.0
11485656,AURKC,7.1487416512809245
42642645,SRC,7.698970004336019
5328940,TXK,7.142667503568732
9933475,GSK3B,5.0
24889392,ZAK,5.0
11314340,NEK4,5.0
156414,PKAC-alpha,5.0
9915743,FLT3(D835Y),5.508638306165728
16722836,ITK,6.309803919971486
44150621,SBK1,5.823908740944319
3025986,ACVR1B,5.0
10127622,DCAMKL1,5.0
5494449,CSNK1E,5.0
11984591,SBK1,7.031517051446065
3025986,ACVR1,5.0
176870,NEK11,5.0
3038522,KIT(V559D-V654A),7.585026652029182
176155,ROCK1,5.0
644241,FES,5.0
176155,CAMK2B,5.0
176870,KIT(V559D-T670I),5.886056647693163
9929127,ABL1(H396P),5.0
208908,MARK4,5.0
10138260,ABL1(E255K),6.508638306165728
123631,PFCDPK1(Pfalciparum),5.0
10427712,LIMK2,5.0
3025986,MLCK,5.769551078621726
10127622,LIMK2,5.0
3025986,GRK4,5.0
17755052,PRKCQ,5.0
3025986,EGFR(L747T751del),5.0
44150621,PRKG2,5.0
44150621,TAOK3,5.0
5494449,LRRK2,5.0
9929127,CDK5,5.0
11984591,MRCKB,5.0
3038522,LATS1,5.0
5329102,PRKCQ,5.366531544420414
11338033,GSK3B,7.958607314841775
25243800,TXK,6.481486060122113
11338033,TNK2,5.0
123631,NEK11,5.0
5494449,TAOK3,7.091514981121351
11338033,PHKG1,5.0
11984591,GRK4,6.346787486224656
153999,LRRK2(G2019S),5.013228265733755
24180719,MYLK4,5.468521082957745
11338033,PKMYT1,5.0
11984591,ACVR2A,5.0
9933475,CDKL5,5.0
153999,CSNK1G3,5.0
10138260,TLK1,6.200659450546419
156414,PAK7,5.0
10127622,TEC,5.0
24180719,JNK3,5.0
42642645,RIOK2,5.0
123631,FAK,5.0
11984591,EPHA5,6.0655015487564325
10138260,CDC2L2,5.0
11338033,RIPK5,5.0
151194,ABL1(Y253F),5.0
42642645,JAK1(JH2domain-pseudokinase),5.0
176870,WEE2,5.0
11984591,MKK7,5.0
3025986,FLT4,5.0
151194,YES,5.0
644241,PAK7,5.0
10138260,RSK2(KinDom.1-N-terminal),5.6777807052660805
11485656,JNK2,6.619788758288394
10127622,TXK,5.0
10127622,CSNK2A1,5.0
25243800,RSK4(KinDom.2-C-terminal),5.136677139879544
